flaketype,frequencyghz,temperaturek,aeffum,max_dimension_mm,cabs,cbk,cext,csca,g,ar
5,3.000000,263.149994,435.500000,3.000000,3.220072e-12,3.034154e-13,3.427191e-12,2.071183e-13,7.909600e-04,-1.000000
5,3.000000,263.149994,512.099976,3.500000,5.182974e-12,7.946397e-13,5.722214e-12,5.392403e-13,1.013400e-03,-1.000000
5,3.000000,263.149994,533.599976,4.000000,5.919906e-12,1.022640e-12,6.614621e-12,6.947152e-13,1.258300e-03,-1.000000
5,3.000000,263.149994,655.000000,5.000000,1.092046e-11,3.480431e-12,1.328319e-11,2.362732e-12,1.873700e-03,-1.000000
5,3.000000,263.149994,763.099976,6.000000,1.735348e-11,8.702767e-12,2.326799e-11,5.914505e-12,2.632600e-03,-1.000000
5,3.000000,263.149994,852.700012,7.000000,2.427694e-11,1.687776e-11,3.577491e-11,1.149797e-11,3.527400e-03,-1.000000
5,3.000000,263.149994,934.900024,8.000000,3.216239e-11,2.934187e-11,5.221083e-11,2.004843e-11,4.516600e-03,-1.000000
5,3.000000,263.149994,1022.000000,9.000000,4.189619e-11,4.958458e-11,7.586465e-11,3.396846e-11,5.645200e-03,-1.000000
5,3.000000,263.149994,1086.199951,10.000000,5.072038e-11,7.157615e-11,9.993590e-11,4.921552e-11,6.881200e-03,-1.000000
6,3.000000,263.149994,19.400000,0.050000,2.292497e-16,2.026941e-21,2.292510e-16,1.356769e-21,1.788300e-04,-1.000000
6,3.000000,263.149994,40.599998,0.100000,2.032448e-15,1.655694e-19,2.032558e-15,1.105553e-19,1.796400e-04,-1.000000
6,3.000000,263.149994,59.000000,0.200000,7.146054e-15,1.719591e-18,7.147207e-15,1.153626e-18,1.832800e-04,-1.000000
6,3.000000,263.149994,72.400002,0.300000,1.432522e-14,6.218025e-18,1.432940e-14,4.175328e-18,1.874500e-04,-1.000000
6,3.000000,263.149994,96.500000,0.400000,3.392151e-14,3.486410e-17,3.394493e-14,2.341096e-17,1.940100e-04,-1.000000
6,3.000000,263.149994,98.800003,0.500000,3.748669e-14,4.125731e-17,3.751453e-14,2.783381e-17,1.998800e-04,-1.000000
6,3.000000,263.149994,137.000000,0.750000,1.013895e-13,2.961140e-16,1.015895e-13,1.999960e-16,2.246600e-04,-1.000000
6,3.000000,263.149994,177.500000,1.000000,2.246149e-13,1.409618e-15,2.255659e-13,9.510376e-16,2.603000e-04,-1.000000
6,3.000000,263.149994,188.199997,1.500000,2.888976e-13,2.133799e-15,2.903432e-13,1.445545e-15,3.477200e-04,-1.000000
6,3.000000,263.149994,305.399994,2.000000,1.132820e-12,3.621548e-14,1.157238e-12,2.441771e-14,4.906800e-04,-1.000000
6,3.000000,263.149994,366.700012,2.500000,1.994877e-12,1.106900e-13,2.069502e-12,7.462517e-14,6.346300e-04,-1.000000
6,3.000000,263.149994,392.100006,3.000000,2.461300e-12,1.662741e-13,2.575296e-12,1.139967e-13,8.329300e-04,-1.000000
6,3.000000,263.149994,477.700012,3.500000,4.372965e-12,5.348836e-13,4.736155e-12,3.631902e-13,1.085400e-03,-1.000000
6,3.000000,263.149994,497.600006,4.000000,4.974676e-12,6.852431e-13,5.439215e-12,4.645400e-13,1.356400e-03,-1.000000
6,3.000000,263.149994,568.400024,5.000000,7.443365e-12,1.523413e-12,8.477732e-12,1.034367e-12,2.009700e-03,-1.000000
6,3.000000,263.149994,677.500061,6.000000,1.250382e-11,4.317109e-12,1.543052e-11,2.926705e-12,2.828600e-03,-1.000000
6,3.000000,263.149994,751.599976,7.000000,1.722855e-11,8.094537e-12,2.274714e-11,5.518587e-12,3.778000e-03,-1.000000
6,3.000000,263.149994,879.400024,8.000000,2.722049e-11,2.030242e-11,4.105911e-11,1.383862e-11,4.899100e-03,-1.000000
6,3.000000,263.149994,966.299988,9.000000,3.627170e-11,3.573221e-11,6.074696e-11,2.447526e-11,6.138300e-03,-1.000000
6,3.000000,263.149994,984.200012,10.000000,3.841309e-11,3.964037e-11,6.566559e-11,2.725250e-11,7.471000e-03,-1.000000
7,3.000000,263.149994,20.500000,0.050000,2.657408e-16,2.773153e-21,2.657426e-16,1.852185e-21,1.789200e-04,-1.000000
7,3.000000,263.149994,41.400002,0.100000,2.135518e-15,1.849201e-19,2.135642e-15,1.234681e-19,1.796600e-04,-1.000000
7,3.000000,263.149994,62.500000,0.200000,8.448062e-15,2.400473e-18,8.449664e-15,1.603808e-18,1.836700e-04,-1.000000
7,3.000000,263.149994,77.500000,0.300000,1.754646e-14,9.246861e-18,1.755264e-14,6.177207e-18,1.882300e-04,-1.000000
7,3.000000,263.149994,103.300003,0.400000,4.155249e-14,5.185411e-17,4.158713e-14,3.463993e-17,1.952200e-04,-1.000000
7,3.000000,263.149994,106.400002,0.500000,4.650590e-14,6.277629e-17,4.654788e-14,4.198192e-17,2.016400e-04,-1.000000
7,3.000000,263.149994,147.600006,0.750000,1.260701e-13,4.517504e-16,1.263725e-13,3.023630e-16,2.279000e-04,-1.000000
7,3.000000,263.149994,190.500000,1.000000,2.778518e-13,2.126099e-15,2.792771e-13,1.425343e-15,2.646300e-04,-1.000000
7,3.000000,263.149994,201.500000,1.500000,3.546559e-13,3.151486e-15,3.567734e-13,2.117425e-15,3.525800e-04,-1.000000
7,3.000000,263.149994,327.399994,2.000000,1.397107e-12,5.419989e-14,1.433483e-12,3.637570e-14,5.017200e-04,-1.000000
7,3.000000,263.149994,393.799988,2.500000,2.467293e-12,1.665252e-13,2.578616e-12,1.113237e-13,6.508500e-04,-1.000000
7,3.000000,263.149994,421.600006,3.000000,3.057336e-12,2.519649e-13,3.228013e-12,1.706772e-13,8.589100e-04,-1.000000
7,3.000000,263.149994,512.500000,3.500000,5.398767e-12,8.012011e-13,5.937679e-12,5.389113e-13,1.112000e-03,-1.000000
7,3.000000,263.149994,534.200012,4.000000,6.154935e-12,1.030293e-12,6.847448e-12,6.925132e-13,1.389400e-03,-1.000000
7,3.000000,263.149994,610.900024,5.000000,9.238466e-12,2.301047e-12,1.078608e-11,1.547619e-12,2.066400e-03,-1.000000
7,3.000000,263.149994,727.700012,6.000000,1.549681e-11,6.504178e-12,1.987379e-11,4.376989e-12,2.901600e-03,-1.000000
7,3.000000,263.149994,808.400024,7.000000,2.142988e-11,1.226666e-11,2.971625e-11,8.286372e-12,3.895300e-03,-1.000000
7,3.000000,263.149994,945.400024,8.000000,3.385481e-11,3.081163e-11,5.469867e-11,2.084386e-11,5.045300e-03,-1.000000
7,3.000000,263.149994,1038.400024,9.000000,4.502326e-11,5.398547e-11,8.168955e-11,3.666630e-11,6.306000e-03,-1.000000
7,3.000000,263.149994,1057.800049,10.000000,4.770906e-11,5.991322e-11,8.854580e-11,4.083674e-11,7.677000e-03,-1.000000
8,3.000000,263.149994,21.200001,0.050000,2.901431e-16,3.358784e-21,2.901454e-16,2.242330e-21,1.789300e-04,-1.000000
8,3.000000,263.149994,42.200001,0.100000,2.244247e-15,2.062952e-19,2.244385e-15,1.377297e-19,1.797100e-04,-1.000000
8,3.000000,263.149994,65.699997,0.200000,9.849102e-15,3.245764e-18,9.851268e-15,2.167128e-18,1.840200e-04,-1.000000
8,3.000000,263.149994,81.300003,0.300000,2.035256e-14,1.236334e-17,2.036082e-14,8.255108e-18,1.886200e-04,-1.000000
8,3.000000,263.149994,108.400002,0.400000,4.824483e-14,6.946341e-17,4.829122e-14,4.638429e-17,1.959000e-04,-1.000000
8,3.000000,263.149994,112.199997,0.500000,5.479119e-14,8.628696e-17,5.484880e-14,5.761103e-17,2.024400e-04,-1.000000
8,3.000000,263.149994,155.699997,0.750000,1.487786e-13,6.224303e-16,1.491946e-13,4.160165e-16,2.295700e-04,-1.000000
8,3.000000,263.149994,201.000000,1.000000,3.288207e-13,2.946383e-15,3.307974e-13,1.976706e-15,2.678800e-04,-1.000000
8,3.000000,263.149994,214.000000,1.500000,4.277182e-13,4.523319e-15,4.307544e-13,3.036283e-15,3.625200e-04,-1.000000
8,3.000000,263.149994,346.899994,2.000000,1.675062e-12,7.699174e-14,1.726579e-12,5.151797e-14,5.164900e-04,-1.000000
8,3.000000,263.149994,417.500000,2.500000,2.957802e-12,2.365596e-13,3.115746e-12,1.579440e-13,6.733400e-04,-1.000000
8,3.000000,263.149994,446.799988,3.000000,3.658833e-12,3.569895e-13,3.900452e-12,2.416184e-13,8.873800e-04,-1.000000
8,3.000000,263.149994,544.000000,3.500000,6.498396e-12,1.147045e-12,7.269033e-12,7.706369e-13,1.159400e-03,-1.000000
8,3.000000,263.149994,567.000000,4.000000,7.403612e-12,1.473908e-12,8.392431e-12,9.888182e-13,1.447700e-03,-1.000000
8,3.000000,263.149994,648.299988,5.000000,1.109760e-11,3.283821e-12,1.330265e-11,2.205050e-12,2.149900e-03,-1.000000
8,3.000000,263.149994,772.499939,6.000000,1.863948e-11,9.303210e-12,2.488694e-11,6.247467e-12,3.025500e-03,-1.000000
8,3.000000,263.149994,857.599976,7.000000,2.570280e-11,1.744975e-11,3.746938e-11,1.176659e-11,4.048000e-03,-1.000000
8,3.000000,263.149994,1002.599976,8.000000,4.060492e-11,4.384285e-11,7.023818e-11,2.963325e-11,5.242200e-03,-1.000000
8,3.000000,263.149994,1102.300049,9.000000,5.413229e-11,7.713872e-11,1.064705e-10,5.233819e-11,6.578800e-03,-1.000000
8,3.000000,263.149994,1123.099976,10.000000,5.737534e-11,8.564455e-11,1.157017e-10,5.832638e-11,8.009700e-03,-1.000000
9,3.000000,263.149994,25.000000,0.050000,4.484034e-16,8.664278e-21,4.484092e-16,5.784654e-21,1.790700e-04,-1.000000
9,3.000000,263.149994,50.000000,0.100000,3.587306e-15,5.545040e-19,3.587676e-15,3.702131e-19,1.805600e-04,-1.000000
9,3.000000,263.149994,93.800003,0.200000,2.388800e-14,2.435851e-17,2.390428e-14,1.627564e-17,1.872600e-04,-1.000000
9,3.000000,263.149994,120.199997,0.300000,5.239805e-14,1.120751e-16,5.247323e-14,7.517922e-17,1.929300e-04,-1.000000
9,3.000000,263.149994,139.899994,0.400000,8.776694e-14,2.943185e-16,8.796550e-14,1.985670e-16,1.985200e-04,-1.000000
9,3.000000,263.149994,152.300003,0.500000,1.224583e-13,5.250975e-16,1.228142e-13,3.558687e-16,2.041100e-04,-1.000000
9,3.000000,263.149994,186.600006,0.750000,2.481049e-13,1.933817e-15,2.494262e-13,1.321308e-15,2.229300e-04,-1.000000
9,3.000000,263.149994,217.199997,1.000000,4.104155e-13,5.007136e-15,4.138425e-13,3.426997e-15,2.469600e-04,-1.000000
9,3.000000,263.149994,258.500000,1.500000,7.593736e-13,1.554806e-14,7.701606e-13,1.078696e-14,3.133000e-04,-1.000000
9,3.000000,263.149994,299.399994,2.000000,1.216711e-12,3.859834e-14,1.243638e-12,2.692676e-14,4.015900e-04,-1.000000
9,3.000000,263.149994,337.799988,2.500000,1.781985e-12,8.109606e-14,1.838780e-12,5.679453e-14,5.129000e-04,-1.000000
9,3.000000,263.149994,373.600006,3.000000,2.447410e-12,1.505794e-13,2.551960e-12,1.045501e-13,6.205700e-04,-1.000000
9,3.000000,263.149994,405.399994,3.500000,3.164823e-12,2.486685e-13,3.338998e-12,1.741747e-13,7.787500e-04,-1.000000
9,3.000000,263.149994,407.399994,4.000000,3.322468e-12,2.650257e-13,3.508925e-12,1.864564e-13,9.576600e-04,-1.000000
9,3.000000,263.149994,462.299988,5.000000,4.939004e-12,5.747963e-13,5.339871e-12,4.008677e-13,1.396200e-03,-1.000000
9,3.000000,263.149994,509.299988,6.000000,6.670173e-12,1.035588e-12,7.394387e-12,7.242142e-13,1.918600e-03,-1.000000
9,3.000000,263.149994,553.599976,7.000000,8.645292e-12,1.719035e-12,9.846787e-12,1.201494e-12,2.528900e-03,-1.000000
9,3.000000,263.149994,592.099976,8.000000,1.062905e-11,2.576813e-12,1.244854e-11,1.819491e-12,3.223300e-03,-1.000000
9,3.000000,263.149994,632.700012,9.000000,1.306655e-11,3.850541e-12,1.578965e-11,2.723100e-12,4.024700e-03,-1.000000
9,3.000000,263.149994,671.599976,10.000000,1.573442e-11,5.521293e-12,1.962750e-11,3.893078e-12,4.921900e-03,-1.000000
10,3.000000,263.149994,33.340462,0.074890,1.279035e-15,5.609649e-20,1.279073e-15,3.762793e-20,1.789200e-04,-1.000000
10,3.000000,263.149994,48.006454,0.100630,3.599526e-15,4.755396e-19,3.599844e-15,3.177497e-19,1.794100e-04,-1.000000
10,3.000000,263.149994,76.205498,0.201260,1.445882e-14,7.628010e-18,1.446392e-14,5.101781e-18,1.811600e-04,-1.000000
10,3.000000,263.149994,94.228920,0.276730,2.812601e-14,2.801034e-17,2.814480e-14,1.879642e-17,1.854300e-04,-1.000000
10,3.000000,263.149994,114.152267,0.368980,5.186753e-14,9.170282e-17,5.192932e-14,6.179073e-17,1.935900e-04,-1.000000
10,3.000000,263.149994,111.483665,0.525530,4.986126e-14,8.035077e-17,4.991525e-14,5.398838e-17,1.830400e-04,-1.000000
10,3.000000,263.149994,124.619125,0.621090,7.058749e-14,1.588473e-16,7.069443e-14,1.069448e-16,1.869200e-04,-1.000000
10,3.000000,263.149994,142.455444,0.759100,1.073172e-13,3.607692e-16,1.075607e-13,2.435023e-16,1.976100e-04,-1.000000
10,3.000000,263.149994,154.092682,0.853990,1.373307e-13,5.844204e-16,1.377259e-13,3.951633e-16,2.099300e-04,-1.000000
10,3.000000,263.149994,168.439499,0.975990,1.817508e-13,1.010466e-15,1.824356e-13,6.848432e-16,2.323400e-04,-1.000000
10,3.000000,263.149994,168.975510,1.072610,1.868921e-13,1.041852e-15,1.875989e-13,7.067633e-16,1.942100e-04,-1.000000
10,3.000000,263.149994,204.698303,1.430140,3.412034e-13,3.387307e-15,3.435164e-13,2.312996e-15,2.365200e-04,-1.000000
10,3.000000,263.149994,253.873230,2.075560,6.746051e-13,1.278687e-14,6.834703e-13,8.865214e-15,2.289100e-04,-1.000000
10,3.000000,263.149994,332.668030,3.113340,1.584141e-12,6.779811e-14,1.631759e-12,4.761741e-14,5.296800e-04,-1.000000
10,3.000000,263.149994,363.648468,3.558180,2.100655e-12,1.174956e-13,2.183362e-12,8.270676e-14,7.815900e-04,-1.000000
10,3.000000,263.149994,402.998627,4.151120,2.910802e-12,2.215979e-13,3.066802e-12,1.559996e-13,1.225600e-03,-1.000000
10,3.000000,263.149994,455.084015,4.981350,4.284388e-12,4.692555e-13,4.614400e-12,3.300118e-13,1.915900e-03,-1.000000
10,3.000000,263.149994,528.088623,6.226810,6.882534e-12,1.174179e-12,7.708023e-12,8.254888e-13,3.069000e-03,-1.000000
10,3.000000,263.149994,639.733521,8.302410,1.269640e-11,3.814967e-12,1.538717e-11,2.690765e-12,5.419000e-03,-1.000000
10,3.000000,263.149994,838.288391,12.453620,3.016578e-11,1.975909e-11,4.433668e-11,1.417090e-11,1.201100e-02,-1.000000
0,3.000000,253.149994,25.000000,0.120900,3.985110e-16,1.046597e-20,3.985181e-16,7.131808e-21,1.782100e-04,-1.000000
0,3.000000,253.149994,50.000000,0.241700,3.188167e-15,6.698204e-19,3.188623e-15,4.564263e-19,1.794600e-04,-1.000000
0,3.000000,253.149994,100.000000,0.483500,2.550596e-14,4.286566e-17,2.553517e-14,2.920268e-17,1.912100e-04,-1.000000
0,3.000000,253.149994,200.000000,0.966900,2.040653e-13,2.742960e-15,2.059299e-13,1.864598e-15,2.478700e-04,-1.000000
0,3.000000,253.149994,500.000000,2.417400,3.157693e-12,6.633953e-13,3.609611e-12,4.519181e-13,5.259800e-04,-1.000000
0,3.000000,253.149994,750.000000,3.626000,1.064334e-11,7.529151e-12,1.577602e-11,5.132675e-12,8.832600e-04,-1.000000
0,3.000000,253.149994,1000.000000,4.834700,2.524050e-11,4.216689e-11,5.402974e-11,2.878924e-11,1.632800e-03,-1.000000
1,3.000000,253.149994,25.000000,0.082600,3.603996e-16,9.540700e-21,3.604060e-16,6.426127e-21,1.786100e-04,-1.000000
1,3.000000,253.149994,50.000000,0.165200,2.883197e-15,6.106127e-19,2.883608e-15,4.112973e-19,1.790300e-04,-1.000000
1,3.000000,253.149994,100.000000,0.330300,2.306589e-14,3.907929e-17,2.309223e-14,2.633786e-17,1.809300e-04,-1.000000
1,3.000000,253.149994,200.000000,0.660700,1.845497e-13,2.501037e-15,1.862433e-13,1.693570e-15,1.986100e-04,-1.000000
1,3.000000,253.149994,500.000000,1.651700,2.881233e-12,6.099514e-13,3.292774e-12,4.115408e-13,2.999200e-04,-1.000000
1,3.000000,253.149994,750.000000,2.477600,9.708523e-12,6.933126e-12,1.437556e-11,4.667032e-12,3.825500e-04,-1.000000
1,3.000000,253.149994,1000.000000,3.303500,2.303699e-11,3.894704e-11,4.926237e-11,2.622539e-11,4.657200e-04,-1.000000
2,3.000000,253.149994,25.000000,0.065800,3.360130e-16,8.950004e-21,3.360189e-16,5.979236e-21,1.789400e-04,-1.000000
2,3.000000,253.149994,50.000000,0.131600,2.688104e-15,5.728022e-19,2.688486e-15,3.826931e-19,1.793200e-04,-1.000000
2,3.000000,253.149994,100.000000,0.263200,2.150546e-14,3.665926e-17,2.152996e-14,2.450254e-17,1.803100e-04,-1.000000
2,3.000000,253.149994,200.000000,0.526500,1.720588e-13,2.346281e-15,1.736312e-13,1.572430e-15,1.844900e-04,-1.000000
2,3.000000,253.149994,500.000000,1.316200,2.689989e-12,5.728417e-13,3.073137e-12,3.831486e-13,1.984900e-04,-1.000000
2,3.000000,253.149994,750.000000,1.974300,9.071468e-12,6.518528e-12,1.342448e-11,4.353010e-12,2.253800e-04,-1.000000
2,3.000000,253.149994,1000.000000,2.632400,2.153468e-11,3.663992e-11,4.598224e-11,2.444756e-11,2.527800e-04,-1.000000
3,3.000000,253.149994,25.000000,0.081100,4.027914e-16,1.063277e-20,4.027987e-16,7.216631e-21,1.783100e-04,-1.000000
3,3.000000,253.149994,50.000000,0.162300,3.222331e-15,6.804993e-19,3.222793e-15,4.619005e-19,1.788000e-04,-1.000000
3,3.000000,253.149994,100.000000,0.324600,2.577897e-14,4.355259e-17,2.580855e-14,2.958124e-17,1.812800e-04,-1.000000
3,3.000000,253.149994,200.000000,0.649200,2.062518e-13,2.787176e-15,2.081539e-13,1.902046e-15,2.049900e-04,-1.000000
3,3.000000,253.149994,500.000000,1.623000,3.255161e-12,6.864112e-13,3.723620e-12,4.684586e-13,3.626500e-04,-1.000000
3,3.000000,253.149994,750.000000,2.434400,1.092467e-11,7.761432e-12,1.620031e-11,5.275637e-12,8.525300e-04,-1.000000
3,3.000000,253.149994,1000.000000,3.245900,2.578965e-11,4.333151e-11,5.526596e-11,2.947631e-11,1.380900e-03,-1.000000
4,3.000000,253.149994,25.000000,0.126500,5.375462e-16,1.402693e-20,5.375559e-16,9.705361e-21,1.791700e-04,-1.000000
4,3.000000,253.149994,50.000000,0.252900,4.300447e-15,8.976997e-19,4.301069e-15,6.211321e-19,1.844200e-04,-1.000000
4,3.000000,253.149994,100.000000,0.505900,3.440358e-14,5.744899e-17,3.444333e-14,3.975057e-17,2.047700e-04,-1.000000
4,3.000000,253.149994,200.000000,1.011800,2.769879e-13,3.698180e-15,2.795756e-13,2.587667e-15,2.873200e-04,-1.000000
4,3.000000,253.149994,500.000000,2.529400,4.304767e-12,8.957850e-13,4.929630e-12,6.248627e-13,8.473900e-04,-1.000000
4,3.000000,253.149994,750.000000,3.794100,1.420803e-11,9.948339e-12,2.112428e-11,6.916255e-12,1.600100e-03,-1.000000
4,3.000000,253.149994,1000.000000,5.058800,3.371557e-11,5.564088e-11,7.242942e-11,3.871384e-11,2.722600e-03,-1.000000
5,3.000000,253.149994,18.700001,0.050000,1.465950e-16,1.619489e-21,1.465961e-16,1.083918e-21,1.788100e-04,-1.000000
5,3.000000,253.149994,36.500000,0.100000,1.085480e-15,8.922236e-20,1.085540e-15,5.972547e-20,1.798400e-04,-1.000000
5,3.000000,253.149994,59.500000,0.200000,5.163844e-15,1.796240e-18,5.165050e-15,1.205961e-18,1.832500e-04,-1.000000
5,3.000000,253.149994,82.199997,0.300000,1.361430e-14,1.243639e-17,1.362265e-14,8.350158e-18,1.878100e-04,-1.000000
5,3.000000,253.149994,89.900002,0.400000,1.928984e-14,2.252503e-17,1.930498e-14,1.514079e-17,1.929800e-04,-1.000000
5,3.000000,253.149994,112.400002,0.500000,3.770126e-14,8.604124e-17,3.775909e-14,5.783248e-17,2.008100e-04,-1.000000
5,3.000000,253.149994,133.699997,0.750000,6.854662e-14,2.605247e-16,6.872274e-14,1.761288e-16,2.204700e-04,-1.000000
5,3.000000,253.149994,202.899994,1.000000,2.202306e-13,2.964968e-15,2.222377e-13,2.007140e-15,2.586300e-04,-1.000000
5,3.000000,253.149994,276.700012,1.500000,5.774149e-13,1.965676e-14,5.908078e-13,1.339292e-14,3.504700e-04,-1.000000
5,3.000000,253.149994,309.799988,2.000000,8.313443e-13,3.940162e-14,8.579638e-13,2.661948e-14,4.721800e-04,-1.000000
5,3.000000,253.149994,385.600006,2.500000,1.578896e-12,1.446060e-13,1.676462e-12,9.756634e-14,5.986800e-04,-1.000000
5,3.000000,253.149994,435.500000,3.000000,2.290152e-12,3.015211e-13,2.496151e-12,2.059981e-13,7.911900e-04,-1.000000
5,3.000000,253.149994,512.099976,3.500000,3.686330e-12,7.897220e-13,4.222250e-12,5.359200e-13,1.013900e-03,-1.000000
5,3.000000,253.149994,533.599976,4.000000,4.210244e-12,1.016244e-12,4.900648e-12,6.904037e-13,1.259100e-03,-1.000000
5,3.000000,253.149994,655.000000,5.000000,7.766688e-12,3.458751e-12,1.011446e-11,2.347771e-12,1.875000e-03,-1.000000
5,3.000000,253.149994,763.099976,6.000000,1.234161e-11,8.648282e-12,1.821862e-11,5.877002e-12,2.634500e-03,-1.000000
5,3.000000,253.149994,852.700012,7.000000,1.726591e-11,1.677213e-11,2.869101e-11,1.142510e-11,3.530000e-03,-1.000000
5,3.000000,253.149994,934.900024,8.000000,2.287256e-11,2.915726e-11,4.279331e-11,1.992075e-11,4.520000e-03,-1.000000
5,3.000000,253.149994,1022.000000,9.000000,2.979493e-11,4.927119e-11,6.354682e-11,3.375190e-11,5.649500e-03,-1.000000
5,3.000000,253.149994,1086.199951,10.000000,3.606952e-11,7.112435e-11,8.496998e-11,4.890046e-11,6.886500e-03,-1.000000
6,3.000000,253.149994,19.400000,0.050000,1.632616e-16,2.016244e-21,1.632630e-16,1.349557e-21,1.788300e-04,-1.000000
6,3.000000,253.149994,40.599998,0.100000,1.447643e-15,1.647169e-19,1.447753e-15,1.099856e-19,1.796500e-04,-1.000000
6,3.000000,253.149994,59.000000,0.200000,5.085842e-15,1.709834e-18,5.086989e-15,1.147065e-18,1.832800e-04,-1.000000
6,3.000000,253.149994,72.400002,0.300000,1.019073e-14,6.180569e-18,1.019488e-14,4.150133e-18,1.874600e-04,-1.000000
6,3.000000,253.149994,96.500000,0.400000,2.413094e-14,3.465455e-17,2.415421e-14,2.326937e-17,1.940100e-04,-1.000000
6,3.000000,253.149994,98.800003,0.500000,2.666082e-14,4.100297e-17,2.668848e-14,2.765962e-17,1.998900e-04,-1.000000
6,3.000000,253.149994,137.000000,0.750000,7.210186e-14,2.942616e-16,7.230074e-14,1.988815e-16,2.246800e-04,-1.000000
6,3.000000,253.149994,177.500000,1.000000,1.597237e-13,1.400787e-15,1.606715e-13,9.477910e-16,2.603100e-04,-1.000000
6,3.000000,253.149994,188.199997,1.500000,2.053540e-13,2.119536e-15,2.067943e-13,1.440315e-15,3.477700e-04,-1.000000
6,3.000000,253.149994,305.399994,2.000000,8.055532e-13,3.598792e-14,8.298335e-13,2.428029e-14,4.908400e-04,-1.000000
6,3.000000,253.149994,366.700012,2.500000,1.418533e-12,1.099893e-13,1.492664e-12,7.413091e-14,6.349700e-04,-1.000000
6,3.000000,253.149994,392.100006,3.000000,1.750040e-12,1.652120e-13,1.863606e-12,1.135669e-13,8.330500e-04,-1.000000
6,3.000000,253.149994,477.700012,3.500000,3.109638e-12,5.314962e-13,3.470642e-12,3.610037e-13,1.086000e-03,-1.000000
6,3.000000,253.149994,497.600006,4.000000,3.537315e-12,6.808835e-13,3.998954e-12,4.616385e-13,1.357200e-03,-1.000000
6,3.000000,253.149994,568.400024,5.000000,5.292519e-12,1.513720e-12,6.320289e-12,1.027770e-12,2.011000e-03,-1.000000
6,3.000000,253.149994,677.500061,6.000000,8.891005e-12,4.289747e-12,1.179896e-11,2.907959e-12,2.830600e-03,-1.000000
6,3.000000,253.149994,751.599976,7.000000,1.225036e-11,8.042797e-12,1.773345e-11,5.483094e-12,3.780700e-03,-1.000000
6,3.000000,253.149994,879.400024,8.000000,1.935560e-11,2.017389e-11,3.310603e-11,1.375043e-11,4.902800e-03,-1.000000
6,3.000000,253.149994,966.299988,9.000000,2.579090e-11,3.550513e-11,5.010951e-11,2.431861e-11,6.142800e-03,-1.000000
